Time,Node,Node State Changes,Idle Time,Resource Requests
673,Node_0,157,40,41
673,Node_1,134,0,0
673,Node_2,199,100,101
674,Node_0,157,40,41
674,Node_1,134,0,0
674,Node_2,199,100,101
675,Node_0,157,40,41
675,Node_1,134,0,0
675,Node_2,199,101,102
676,Node_0,157,41,42
676,Node_1,135,0,0
676,Node_2,199,101,102
677,Node_0,157,41,42
677,Node_1,135,0,0
677,Node_2,199,102,103
678,Node_0,157,41,42
678,Node_1,135,0,0
678,Node_2,199,102,103
679,Node_0,157,42,43
679,Node_1,135,0,0
679,Node_2,199,103,104
680,Node_0,157,42,43
680,Node_1,135,0,0
680,Node_2,199,103,104
681,Node_0,157,42,43
681,Node_1,136,0,0
681,Node_2,199,104,105
682,Node_0,157,43,44
682,Node_1,136,0,0
682,Node_2,199,104,105
683,Node_0,157,43,44
683,Node_1,136,0,0
683,Node_2,199,105,106
684,Node_0,157,43,44
684,Node_1,136,0,0
684,Node_2,199,105,106
685,Node_0,157,44,45
685,Node_1,136,0,0
685,Node_2,199,106,107
686,Node_0,157,44,45
686,Node_1,137,0,0
686,Node_2,199,106,107
687,Node_0,157,44,45
687,Node_1,137,0,0
687,Node_2,199,107,108
688,Node_0,157,45,46
688,Node_1,137,0,0
688,Node_2,199,107,108
689,Node_0,157,45,46
689,Node_1,137,0,0
689,Node_2,199,108,109
690,Node_0,157,45,46
690,Node_1,137,0,0
690,Node_2,199,108,109
691,Node_0,157,46,47
691,Node_1,138,0,0
691,Node_2,199,109,110
692,Node_0,157,46,47
692,Node_1,138,0,0
692,Node_2,199,109,110
693,Node_0,157,46,47
693,Node_1,138,0,0
693,Node_2,199,110,111
694,Node_0,157,47,48
694,Node_1,138,0,0
694,Node_2,199,110,111
695,Node_0,157,47,48
695,Node_1,138,0,0
695,Node_2,199,111,112
696,Node_0,157,47,48
696,Node_1,139,0,0
696,Node_2,199,111,112
697,Node_0,157,48,49
697,Node_1,139,0,0
697,Node_2,199,112,113
698,Node_0,157,48,49
698,Node_1,139,0,0
698,Node_2,199,112,113
699,Node_0,157,48,49
699,Node_1,139,0,0
699,Node_2,199,113,114
700,Node_0,157,49,50
700,Node_1,139,0,0
700,Node_2,199,113,114
701,Node_0,157,49,50
701,Node_1,140,0,0
701,Node_2,199,114,115
702,Node_0,157,49,50
702,Node_1,140,0,0
702,Node_2,199,114,115
703,Node_0,157,50,51
703,Node_1,140,0,0
703,Node_2,199,115,116
704,Node_0,157,50,51
704,Node_1,140,0,0
704,Node_2,199,115,116
705,Node_0,157,50,51
705,Node_1,140,0,0
705,Node_2,199,116,117
706,Node_0,157,51,52
706,Node_1,140,0,1
706,Node_2,199,116,117
707,Node_0,157,51,52
707,Node_1,140,0,1
707,Node_2,199,117,118
708,Node_0,157,51,52
708,Node_1,140,0,1
708,Node_2,199,117,118
709,Node_0,157,52,53
709,Node_1,140,0,1
709,Node_2,199,118,119
710,Node_0,157,52,53
710,Node_1,140,0,1
710,Node_2,199,118,119
711,Node_0,157,52,53
711,Node_1,140,1,2
711,Node_2,199,119,120
712,Node_0,157,53,54
712,Node_1,140,1,2
712,Node_2,199,119,120
713,Node_0,157,53,54
713,Node_1,140,1,2
713,Node_2,199,120,121
714,Node_0,157,53,54
714,Node_1,140,1,2
714,Node_2,199,120,121
715,Node_0,157,54,55
715,Node_1,140,1,2
715,Node_2,199,121,122
716,Node_0,157,54,55
716,Node_1,140,2,3
716,Node_2,199,121,122
717,Node_0,157,54,55
717,Node_1,140,2,3
717,Node_2,199,122,123
718,Node_0,157,55,56
718,Node_1,140,2,3
718,Node_2,199,122,123
719,Node_0,157,55,56
719,Node_1,140,2,3
719,Node_2,199,123,124
720,Node_0,157,55,56
720,Node_1,140,2,3
720,Node_2,199,123,124
721,Node_0,157,56,57
721,Node_1,140,3,4
721,Node_2,199,124,125
722,Node_0,157,56,57
722,Node_1,140,3,4
722,Node_2,199,124,125
723,Node_0,157,56,57
723,Node_1,140,3,4
723,Node_2,199,125,126
724,Node_0,157,57,58
724,Node_1,140,3,4
724,Node_2,199,125,126
725,Node_0,157,57,58
725,Node_1,140,3,4
725,Node_2,199,126,127
726,Node_0,157,57,58
726,Node_1,140,4,5
726,Node_2,199,126,127
727,Node_0,157,58,59
727,Node_1,140,4,5
727,Node_2,199,127,128
728,Node_0,157,58,59
728,Node_1,140,4,5
728,Node_2,199,127,128
729,Node_0,157,58,59
729,Node_1,140,4,5
729,Node_2,199,128,129
730,Node_0,157,59,60
730,Node_1,140,4,5
730,Node_2,199,128,129
731,Node_0,157,59,60
731,Node_1,140,5,6
731,Node_2,199,129,130
732,Node_0,157,59,60
732,Node_1,140,5,6
732,Node_2,199,129,130
733,Node_0,157,60,61
733,Node_1,140,5,6
733,Node_2,199,130,131
734,Node_0,157,60,61
734,Node_1,140,5,6
734,Node_2,199,130,131
735,Node_0,157,60,61
735,Node_1,140,5,6
735,Node_2,199,131,132
736,Node_0,157,61,62
736,Node_1,140,6,7
736,Node_2,199,131,132
737,Node_0,157,61,62
737,Node_1,140,6,7
737,Node_2,199,132,133
738,Node_0,157,61,62
738,Node_1,140,6,7
738,Node_2,199,132,133
739,Node_0,157,62,63
739,Node_1,140,6,7
739,Node_2,199,133,134
740,Node_0,157,62,63
740,Node_1,140,6,7
740,Node_2,199,133,134
741,Node_0,157,62,63
741,Node_1,140,7,8
741,Node_2,199,134,135
742,Node_0,157,63,64
742,Node_1,140,7,8
742,Node_2,199,134,135
743,Node_0,157,63,64
743,Node_1,140,7,8
743,Node_2,199,135,136
744,Node_0,157,63,64
744,Node_1,140,7,8
744,Node_2,199,135,136
745,Node_0,157,64,65
745,Node_1,140,7,8
745,Node_2,199,136,137
746,Node_0,157,64,65
746,Node_1,140,8,9
746,Node_2,199,136,137
747,Node_0,157,64,65
747,Node_1,140,8,9
747,Node_2,199,137,138
748,Node_0,157,65,66
748,Node_1,140,8,9
748,Node_2,199,137,138
749,Node_0,157,65,66
749,Node_1,140,8,9
749,Node_2,199,138,139
750,Node_0,157,65,66
750,Node_1,140,8,9
750,Node_2,199,138,139
751,Node_0,157,66,67
751,Node_1,140,9,10
751,Node_2,199,139,140
752,Node_0,157,66,67
752,Node_1,140,9,10
752,Node_2,199,139,140
753,Node_0,157,66,67
753,Node_1,140,9,10
753,Node_2,199,140,141
754,Node_0,157,67,68
754,Node_1,140,9,10
754,Node_2,199,140,141
755,Node_0,157,67,68
755,Node_1,140,9,10
755,Node_2,199,141,142
756,Node_0,157,67,68
756,Node_1,140,10,11
756,Node_2,199,141,142
757,Node_0,157,68,69
757,Node_1,140,10,11
757,Node_2,199,142,143
758,Node_0,157,68,69
758,Node_1,140,10,11
758,Node_2,199,142,143
759,Node_0,157,68,69
759,Node_1,140,10,11
759,Node_2,199,143,144
760,Node_0,157,69,70
760,Node_1,140,10,11
760,Node_2,199,143,144
761,Node_0,157,69,70
761,Node_1,140,11,12
761,Node_2,199,144,145
762,Node_0,157,69,70
762,Node_1,140,11,12
762,Node_2,199,144,145
763,Node_0,157,70,71
763,Node_1,140,11,12
763,Node_2,199,145,146
764,Node_0,157,70,71
764,Node_1,140,11,12
764,Node_2,199,145,146
765,Node_0,157,70,71
765,Node_1,140,11,12
765,Node_2,199,146,147
766,Node_0,157,71,72
766,Node_1,140,12,13
766,Node_2,199,146,147
767,Node_0,157,71,72
767,Node_1,140,12,13
767,Node_2,199,147,148
768,Node_0,157,71,72
768,Node_1,140,12,13
768,Node_2,199,147,148
769,Node_0,157,72,73
769,Node_1,140,12,13
769,Node_2,199,148,149
770,Node_0,157,72,73
770,Node_1,140,12,13
770,Node_2,199,148,149
771,Node_0,157,72,73
771,Node_1,140,13,14
771,Node_2,199,149,150
772,Node_0,157,73,74
772,Node_1,140,13,14
772,Node_2,199,149,150
773,Node_0,157,73,74
773,Node_1,140,13,14
773,Node_2,199,150,151
774,Node_0,157,73,74
774,Node_1,140,13,14
774,Node_2,199,150,151
775,Node_0,157,74,75
775,Node_1,140,13,14
775,Node_2,199,151,152
776,Node_0,157,74,75
776,Node_1,140,14,15
776,Node_2,199,151,152
777,Node_0,157,74,75
777,Node_1,140,14,15
777,Node_2,199,152,153
778,Node_0,157,75,76
778,Node_1,140,14,15
778,Node_2,199,152,153
779,Node_0,157,75,76
779,Node_1,140,14,15
779,Node_2,199,153,154
780,Node_0,157,75,76
780,Node_1,140,14,15
780,Node_2,199,153,154
781,Node_0,157,76,77
781,Node_1,140,15,16
781,Node_2,199,154,155
782,Node_0,157,76,77
782,Node_1,140,15,16
782,Node_2,199,154,155
783,Node_0,157,76,77
783,Node_1,140,15,16
783,Node_2,199,155,156
784,Node_0,157,77,78
784,Node_1,140,15,16
784,Node_2,199,155,156
785,Node_0,157,77,78
785,Node_1,140,15,16
785,Node_2,199,156,157
786,Node_0,157,77,78
786,Node_1,140,16,17
786,Node_2,199,156,157
787,Node_0,157,78,79
787,Node_1,140,16,17
787,Node_2,199,157,158
788,Node_0,157,78,79
788,Node_1,140,16,17
788,Node_2,199,157,158
789,Node_0,157,78,79
789,Node_1,140,16,17
789,Node_2,199,158,159
790,Node_0,157,79,80
790,Node_1,140,16,17
790,Node_2,199,158,159
791,Node_0,157,79,80
791,Node_1,140,17,18
791,Node_2,199,159,160
792,Node_0,157,79,80
792,Node_1,140,17,18
792,Node_2,199,159,160
793,Node_0,157,80,81
793,Node_1,140,17,18
793,Node_2,199,160,161
794,Node_0,157,80,81
794,Node_1,140,17,18
794,Node_2,199,160,161
795,Node_0,157,80,81
795,Node_1,140,17,18
795,Node_2,199,161,162
796,Node_0,157,81,82
796,Node_1,140,18,19
796,Node_2,199,161,162
797,Node_0,157,81,82
797,Node_1,140,18,19
797,Node_2,199,162,163
798,Node_0,157,81,82
798,Node_1,140,18,19
798,Node_2,199,162,163
799,Node_0,157,82,83
799,Node_1,140,18,19
799,Node_2,199,163,164
800,Node_0,157,82,83
800,Node_1,140,18,19
800,Node_2,199,163,164
801,Node_0,157,82,83
801,Node_1,140,19,20
801,Node_2,199,164,165
802,Node_0,157,83,84
802,Node_1,140,19,20
802,Node_2,199,164,165
803,Node_0,157,83,84
803,Node_1,140,19,20
803,Node_2,199,165,166
804,Node_0,157,83,84
804,Node_1,140,19,20
804,Node_2,199,165,166
805,Node_0,157,84,85
805,Node_1,140,19,20
805,Node_2,199,166,167
806,Node_0,157,84,85
806,Node_1,140,20,21
806,Node_2,199,166,167
807,Node_0,157,84,85
807,Node_1,140,20,21
807,Node_2,199,167,168
808,Node_0,157,85,86
808,Node_1,140,20,21
808,Node_2,199,167,168
809,Node_0,157,85,86
809,Node_1,140,20,21
809,Node_2,199,168,169
810,Node_0,157,85,86
810,Node_1,140,20,21
810,Node_2,199,168,169
811,Node_0,157,86,87
811,Node_1,140,21,22
811,Node_2,199,169,170
812,Node_0,157,86,87
812,Node_1,140,21,22
812,Node_2,199,169,170
813,Node_0,157,86,87
813,Node_1,140,21,22
813,Node_2,199,170,171
814,Node_0,157,87,88
814,Node_1,140,21,22
814,Node_2,199,170,171
815,Node_0,157,87,88
815,Node_1,140,21,22
815,Node_2,199,171,172
816,Node_0,157,87,88
816,Node_1,140,22,23
816,Node_2,199,171,172
817,Node_0,157,88,89
817,Node_1,140,22,23
817,Node_2,199,172,173
818,Node_0,157,88,89
818,Node_1,140,22,23
818,Node_2,199,172,173
819,Node_0,157,88,89
819,Node_1,140,22,23
819,Node_2,199,173,174
820,Node_0,157,89,90
820,Node_1,140,22,23
820,Node_2,199,173,174
821,Node_0,157,89,90
821,Node_1,140,23,24
821,Node_2,199,174,175
822,Node_0,157,89,90
822,Node_1,140,23,24
822,Node_2,199,174,175
823,Node_0,157,90,91
823,Node_1,140,23,24
823,Node_2,199,175,176
824,Node_0,157,90,91
824,Node_1,140,23,24
824,Node_2,199,175,176
825,Node_0,157,90,91
825,Node_1,140,23,24
825,Node_2,199,176,177
826,Node_0,157,91,92
826,Node_1,140,24,25
826,Node_2,199,176,177
827,Node_0,157,91,92
827,Node_1,140,24,25
827,Node_2,199,177,178
828,Node_0,157,91,92
828,Node_1,140,24,25
828,Node_2,199,177,178
829,Node_0,157,92,93
829,Node_1,140,24,25
829,Node_2,199,178,179
830,Node_0,157,92,93
830,Node_1,140,24,25
830,Node_2,199,178,179
831,Node_0,157,92,93
831,Node_1,140,25,26
831,Node_2,199,179,180
832,Node_0,157,93,94
832,Node_1,140,25,26
832,Node_2,199,179,180
833,Node_0,157,93,94
833,Node_1,140,25,26
833,Node_2,199,180,181
834,Node_0,157,93,94
834,Node_1,140,25,26
834,Node_2,199,180,181
835,Node_0,157,94,95
835,Node_1,140,25,26
835,Node_2,199,181,182
836,Node_0,157,94,95
836,Node_1,140,26,27
836,Node_2,199,181,182
837,Node_0,157,94,95
837,Node_1,140,26,27
837,Node_2,199,182,183
838,Node_0,157,95,96
838,Node_1,140,26,27
838,Node_2,199,182,183
839,Node_0,157,95,96
839,Node_1,140,26,27
839,Node_2,199,183,184
840,Node_0,157,95,96
840,Node_1,140,26,27
840,Node_2,199,183,184
841,Node_0,157,96,97
841,Node_1,140,27,28
841,Node_2,199,184,185
842,Node_0,157,96,97
842,Node_1,140,27,28
842,Node_2,199,184,185
843,Node_0,157,96,97
843,Node_1,140,27,28
843,Node_2,199,185,186
844,Node_0,157,97,98
844,Node_1,140,27,28
844,Node_2,199,185,186
845,Node_0,157,97,98
845,Node_1,140,27,28
845,Node_2,199,186,187
846,Node_0,157,97,98
846,Node_1,140,28,29
846,Node_2,199,186,187
847,Node_0,157,98,99
847,Node_1,140,28,29
847,Node_2,199,187,188
848,Node_0,157,98,99
848,Node_1,140,28,29
848,Node_2,199,187,188
849,Node_0,157,98,99
849,Node_1,140,28,29
849,Node_2,199,188,189
850,Node_0,157,99,100
850,Node_1,140,28,29
850,Node_2,199,188,189
851,Node_0,157,99,100
851,Node_1,140,29,30
851,Node_2,199,189,190
852,Node_0,157,99,100
852,Node_1,140,29,30
852,Node_2,199,189,190
853,Node_0,157,100,101
853,Node_1,140,29,30
853,Node_2,199,190,191
854,Node_0,157,100,101
854,Node_1,140,29,30
854,Node_2,199,190,191
855,Node_0,157,100,101
855,Node_1,140,29,30
855,Node_2,199,191,192
856,Node_0,157,101,102
856,Node_1,140,30,31
856,Node_2,199,191,192
857,Node_0,157,101,102
857,Node_1,140,30,31
857,Node_2,199,192,193
858,Node_0,157,101,102
858,Node_1,140,30,31
858,Node_2,199,192,193
859,Node_0,157,102,103
859,Node_1,140,30,31
859,Node_2,199,193,194
860,Node_0,157,102,103
860,Node_1,140,30,31
860,Node_2,199,193,194
861,Node_0,157,102,103
861,Node_1,140,31,32
861,Node_2,199,194,195
862,Node_0,157,103,104
862,Node_1,140,31,32
862,Node_2,199,194,195
863,Node_0,157,103,104
863,Node_1,140,31,32
863,Node_2,199,195,196
864,Node_0,157,103,104
864,Node_1,140,31,32
864,Node_2,199,195,196
865,Node_0,157,104,105
865,Node_1,140,31,32
865,Node_2,199,196,197
866,Node_0,157,104,105
866,Node_1,140,32,33
866,Node_2,199,196,197
867,Node_0,157,104,105
867,Node_1,140,32,33
867,Node_2,199,197,198
868,Node_0,157,105,106
868,Node_1,140,32,33
868,Node_2,199,197,198
869,Node_0,157,105,106
869,Node_1,140,32,33
869,Node_2,199,198,199
870,Node_0,157,105,106
870,Node_1,140,32,33
870,Node_2,199,198,199
871,Node_0,157,106,107
871,Node_1,140,33,34
871,Node_2,199,199,200
872,Node_0,157,106,107
872,Node_1,140,33,34
872,Node_2,199,199,200
873,Node_0,157,106,107
873,Node_1,140,33,34
873,Node_2,199,200,201
874,Node_0,157,107,108
874,Node_1,140,33,34
874,Node_2,199,200,201
875,Node_0,157,107,108
875,Node_1,140,33,34
875,Node_2,199,201,202
876,Node_0,157,107,108
876,Node_1,140,34,35
876,Node_2,199,201,202
877,Node_0,157,108,109
877,Node_1,140,34,35
877,Node_2,199,202,203
878,Node_0,157,108,109
878,Node_1,140,34,35
878,Node_2,199,202,203
879,Node_0,157,108,109
879,Node_1,140,34,35
879,Node_2,199,203,204
880,Node_0,157,109,110
880,Node_1,140,34,35
880,Node_2,199,203,204
881,Node_0,157,109,110
881,Node_1,140,35,36
881,Node_2,199,204,205
882,Node_0,157,109,110
882,Node_1,140,35,36
882,Node_2,199,204,205
883,Node_0,157,110,111
883,Node_1,140,35,36
883,Node_2,199,205,206
884,Node_0,157,110,111
884,Node_1,140,35,36
884,Node_2,199,205,206
885,Node_0,157,110,111
885,Node_1,140,35,36
885,Node_2,199,206,207
886,Node_0,157,111,112
886,Node_1,140,36,37
886,Node_2,199,206,207
887,Node_0,157,111,112
887,Node_1,140,36,37
887,Node_2,199,207,208
888,Node_0,157,111,112
888,Node_1,140,36,37
888,Node_2,199,207,208
889,Node_0,157,112,113
889,Node_1,140,36,37
889,Node_2,199,208,209
890,Node_0,157,112,113
890,Node_1,140,36,37
890,Node_2,199,208,209
891,Node_0,157,112,113
891,Node_1,140,37,38
891,Node_2,199,209,210
892,Node_0,157,113,114
892,Node_1,140,37,38
892,Node_2,199,209,210
893,Node_0,157,113,114
893,Node_1,140,37,38
893,Node_2,199,210,211
894,Node_0,157,113,114
894,Node_1,140,37,38
894,Node_2,199,210,211
895,Node_0,157,114,115
895,Node_1,140,37,38
895,Node_2,199,211,212
896,Node_0,157,114,115
896,Node_1,140,38,39
896,Node_2,199,211,212
897,Node_0,157,114,115
897,Node_1,140,38,39
897,Node_2,199,212,213
898,Node_0,157,115,116
898,Node_1,140,38,39
898,Node_2,199,212,213
899,Node_0,157,115,116
899,Node_1,140,38,39
899,Node_2,199,213,214
900,Node_0,157,115,116
900,Node_1,140,38,39
900,Node_2,199,213,214
901,Node_0,157,116,117
901,Node_1,140,39,40
901,Node_2,199,214,215
902,Node_0,157,116,117
902,Node_1,140,39,40
902,Node_2,199,214,215
903,Node_0,157,116,117
903,Node_1,140,39,40
903,Node_2,199,215,216
904,Node_0,157,117,118
904,Node_1,140,39,40
904,Node_2,199,215,216
905,Node_0,157,117,118
905,Node_1,140,39,40
905,Node_2,199,216,217
906,Node_0,157,117,118
906,Node_1,140,40,41
906,Node_2,199,216,217
907,Node_0,157,118,119
907,Node_1,140,40,41
907,Node_2,199,217,218
908,Node_0,157,118,119
908,Node_1,140,40,41
908,Node_2,199,217,218
909,Node_0,157,118,119
909,Node_1,140,40,41
909,Node_2,199,218,219
910,Node_0,157,119,120
910,Node_1,140,40,41
910,Node_2,199,218,219
911,Node_0,157,119,120
911,Node_1,140,41,42
911,Node_2,199,219,220
912,Node_0,157,119,120
912,Node_1,140,41,42
912,Node_2,199,219,220
913,Node_0,157,120,121
913,Node_1,140,41,42
913,Node_2,199,220,221
914,Node_0,157,120,121
914,Node_1,140,41,42
914,Node_2,199,220,221
915,Node_0,157,120,121
915,Node_1,140,41,42
915,Node_2,199,221,222
916,Node_0,157,121,122
916,Node_1,140,42,43
916,Node_2,199,221,222
917,Node_0,157,121,122
917,Node_1,140,42,43
917,Node_2,199,222,223
918,Node_0,157,121,122
918,Node_1,140,42,43
918,Node_2,199,222,223
919,Node_0,157,122,123
919,Node_1,140,42,43
919,Node_2,199,223,224
920,Node_0,157,122,123
920,Node_1,140,42,43
920,Node_2,199,223,224
921,Node_0,157,122,123
921,Node_1,140,43,44
921,Node_2,199,224,225
922,Node_0,157,123,124
922,Node_1,140,43,44
922,Node_2,199,224,225
923,Node_0,157,123,124
923,Node_1,140,43,44
923,Node_2,199,225,226
924,Node_0,157,123,124
924,Node_1,140,43,44
924,Node_2,199,225,226
925,Node_0,157,124,125
925,Node_1,140,43,44
925,Node_2,199,226,227
926,Node_0,157,124,125
926,Node_1,140,44,45
926,Node_2,199,226,227
927,Node_0,157,124,125
927,Node_1,140,44,45
927,Node_2,199,227,228
928,Node_0,157,125,126
928,Node_1,140,44,45
928,Node_2,199,227,228
929,Node_0,157,125,126
929,Node_1,140,44,45
929,Node_2,199,228,229
930,Node_0,157,125,126
930,Node_1,140,44,45
930,Node_2,199,228,229
931,Node_0,157,126,127
931,Node_1,140,45,46
931,Node_2,199,229,230
932,Node_0,157,126,127
932,Node_1,140,45,46
932,Node_2,199,229,230
933,Node_0,157,126,127
933,Node_1,140,45,46
933,Node_2,199,230,231
934,Node_0,157,127,128
934,Node_1,140,45,46
934,Node_2,199,230,231
935,Node_0,157,127,128
935,Node_1,140,45,46
935,Node_2,199,231,232
936,Node_0,157,127,128
936,Node_1,140,46,47
936,Node_2,199,231,232
937,Node_0,157,128,129
937,Node_1,140,46,47
937,Node_2,199,232,233
938,Node_0,157,128,129
938,Node_1,140,46,47
938,Node_2,199,232,233
939,Node_0,157,128,129
939,Node_1,140,46,47
939,Node_2,199,233,234
940,Node_0,157,129,130
940,Node_1,140,46,47
940,Node_2,199,233,234
941,Node_0,157,129,130
941,Node_1,140,47,48
941,Node_2,199,234,235
942,Node_0,157,129,130
942,Node_1,140,47,48
942,Node_2,199,234,235
943,Node_0,157,130,131
943,Node_1,140,47,48
943,Node_2,199,235,236
944,Node_0,157,130,131
944,Node_1,140,47,48
944,Node_2,199,235,236
945,Node_0,157,130,131
945,Node_1,140,47,48
945,Node_2,199,236,237
946,Node_0,157,131,132
946,Node_1,140,48,49
946,Node_2,199,236,237
947,Node_0,157,131,132
947,Node_1,140,48,49
947,Node_2,199,237,238
948,Node_0,157,131,132
948,Node_1,140,48,49
948,Node_2,199,237,238
949,Node_0,157,132,133
949,Node_1,140,48,49
949,Node_2,199,238,239
950,Node_0,157,132,133
950,Node_1,140,48,49
950,Node_2,199,238,239
951,Node_0,157,132,133
951,Node_1,140,49,50
951,Node_2,199,239,240
952,Node_0,157,133,134
952,Node_1,140,49,50
952,Node_2,199,239,240
953,Node_0,157,133,134
953,Node_1,140,49,50
953,Node_2,199,240,241
954,Node_0,157,133,134
954,Node_1,140,49,50
954,Node_2,199,240,241
955,Node_0,157,134,135
955,Node_1,140,49,50
955,Node_2,199,241,242
956,Node_0,157,134,135
956,Node_1,140,50,51
956,Node_2,199,241,242
957,Node_0,157,134,135
957,Node_1,140,50,51
957,Node_2,199,242,243
958,Node_0,157,135,136
958,Node_1,140,50,51
958,Node_2,199,242,243
959,Node_0,157,135,136
959,Node_1,140,50,51
959,Node_2,199,243,244
960,Node_0,157,135,136
960,Node_1,140,50,51
960,Node_2,199,243,244
961,Node_0,157,136,137
961,Node_1,140,51,52
961,Node_2,199,244,245
